Country,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
JO,0.0456277707204521,0.0682743654141572,0.00182726276038494,,0.0362947466294747,0.0334880160742477,0.157514586862413,0.0792503951230526,0.0283723358376648,0.00311142288196959,0.134621324816241,0.0860419986466133,0.101444685127725,0.0238246824808947,0.0642402440428226,0.0288953764811046,0.0960313618613733,0.068685304180923,0.0573790535140374,0.040111877048254,0.076673034712625,0.116167587441529,0.129268379281537,0.12704957041779,0.106606358232101,0.115493923552176,0.0682113662428931
LI,,,,,,,,,,,,,,,,,,,,,,,0.00134264202172097,,0.00016568256224692,0.00178991332292303,
JP,5.14193866175823,6.60178976372193,7.68585698623462,6.63607022348281,9.17311409625878,9.48930775486772,8.98430735930736,8.30711221494694,8.48178496039222,8.4787518102824,7.92299614980749,8.48946759511908,7.60306773608103,8.82179183754584,6.87794021718276,6.08254245991746,6.4369101854865,7.28293415672202,6.28023874708793,6.74226842957773,6.37433948459475,5.49948988430961,5.76215538847118,6.01806772237197,5.36518911001982,5.67268653676421,4.85373709767941
NC,,,,,,,,,,,,,,,,,,,0.00170047783427143,,,,,,,,
LK,,,,,,,,,,,,,,,,,,0.00111268797463073,0.00195554950941214,0.000470862997702189,0.000812942037232745,0.00641654314808755,0.0012531328320802,0.0152670148247978,0.0198976910485052,0.00452621811845113,0.00488031038774066
NG,0.151617193373603,0.0463290336738924,,,0.016720081235166,0.0198194278333254,0.0470543948804818,0.0530593813501919,0.0321553896089157,0.00452570601013758,0.00317203360168008,0.00436576368121194,0.00469285560954667,0.0516400787700313,0.0533043628410268,0.00944610966355389,0.00406768630003254,0.0194720854543937,0.0438641658305984,0.0383971823558218,0.0439102511990895,0.0506265760649868,0.037593984962406,0.0310002526954178,0.0714573102438184,0.0840534546359789,0.0343712940142993
PA,,,,,,,,,,,,,,,,,,,,,,,,,,0.00237282458641682,0.000759159122520192
LS,,,,,,,,,,,,,,0.00180665209300645,,,,,,,,,,,,,
PE,,,0.00194908027774394,,0.00163122904891238,0.00717600344448165,,0.0109129148792052,,0.0054308472121651,,,,,0.00341080541805763,,,,,,0.00812942037232745,,0.00112460735171261,0.00263224393530997,0.00215387266304816,,0.00244015519387033
NL,1.82066730614679,1.74213503694131,1.36768181264466,1.17985476062399,1.41352125082581,1.12179352246089,1.37484001505741,1.17658613682547,0.954497582676987,1.11153376176684,0.881619705985299,0.742529086900526,0.94483734363718,1.2184459178696,0.990426307509305,0.686182696513817,0.438423364790107,0.650848702328298,0.782403455370959,0.586746148340679,0.491563694008617,0.521255462087817,0.444089390142022,0.495064016172507,0.518648229516671,0.395530359608029,0.512410629316025
PF,,,,,,,,,,,,,,,,,,,,,,0.00057748946081734,,,,0.00135786543553534,
LT,,,,,0.00489368469989479,,,0.00526829984195078,0.0234543886329074,0.00282856625633599,0.0093754593979699,,,,0.00409295499021526,,,0.00296573479095385,,0.0131841639356613,,0.00192496486939113,0.00493659147869674,0.00982705104447439,0.0219443008529336,0.00113155452961278,
PG,,,,,,,,,,,,,,,,0.00095094999904905,,,,,,,,,,,
LU,,,,,,,,,,,,,0.000390297211326425,,,,,0.00200283735291663,0.0108263812131209,,,0.000384992973878227,0.0014918253968254,,0.0053846816576204,,
PH,,,,,,,,0.00263416121020546,0.000453957373402638,,,,,0.00159157377463822,0.00306972103910057,0.0150884003119116,0.00406768630003254,,,0.00376690398161751,,,0.00992063492063492,0.00210579514824798,0.00756248384595503,,0.00976062077548132
LV,,,,0.0183383050515918,0.00734052704984218,0.00239200114816055,,0.00225784601490178,,0.00497827661115134,0.0015625787539377,0.00218288184060597,0.0292722908494819,0.00252931293020903,,,,0.00166903112743053,0.00340095566854286,0.00627816702452255,,0.0558239812123429,0.0543024227234754,0.0355645636792453,0.0822062117687602,0.00814719261321203,0.0634440350406286
NO,0.0314987167189485,0.0687388749359928,0.183091728590571,0.094055210523742,0.141472999094668,0.302987609434053,0.233860342555995,0.121829532625875,0.203343169076424,0.167262626719768,0.282785701785089,0.238988452555063,0.180833089397576,0.149117631117776,0.204019415985572,0.345482036554518,0.0619280833062154,0.0397004089126262,0.0645331338106008,0.128669717858892,0.155917201853508,0.156082888987276,0.172047201336675,0.118463611859838,0.474754458516413,0.262520650870165,0.117118664747078
NP,,,,,,,,,,,,,0.1839972288898,,,,,,,0.00376690398161751,,0.00256661340930528,,0.00421159029649596,0.00861549065219264,0.0029097019485369,0.0153381079036627
LY,,,,,,,0.00533283926218709,,0.00113489343350659,,,0.00600292506166641,0.00917198446617099,,,,,0.00130740716014354,0.00340095566854286,,,0.00384992973878227,0.0100250626566416,0.00360994356469003,0.00717956836391833,0.016375200850929,0.000887328274078231
PK,0.0250607160449019,0.0167202457877155,0.0016242343769034,0.0393253948848355,0.035071325454501,0.112424053963546,0.14987389422172,0.0459094603748024,0.0749029666114352,0.026249094858798,0.0528307665383269,0.111378926458711,0.0786774778994204,0.100731694097668,0.103648747170101,0.107333536202666,0.178272860397006,0.357835266627723,0.262052136650399,0.292776961615248,0.473947240061784,0.443546555275366,0.407936507936508,0.539814268867925,0.482519169466701,0.452599180754521,0.53398892169542
PL,0.447419179218624,0.267813513447612,0.566841271774881,0.425448677196929,0.905067410506741,1.01822226474669,0.979743083003953,1.139697448634,1.169875388701,1.0274981897176,1.25401207560378,1.10479797428565,0.91261440587007,1.03368141496992,0.972297686197767,1.31606915308393,1.17840872111943,1.22571643161145,1.22074412910028,1.0333804196331,1.45257499390293,1.40214633582937,1.4193671679198,1.12636034366577,1.41942577754803,1.28080430895965,1.52721505087724
AE,0.00518497394550592,,0.00121817517358996,,,0.0239200114816055,0.00705815923207228,0.00112892300745089,,0.011314265025344,0.0205999956247812,0.00291050184453516,,0.019873173023071,0.013430029546065,,0.00203384315001627,0.00166903112743053,0.00113365245634023,,0.0125812535566214,0.0115131186355849,0.00440202589807853,0.00813237028301887,0.00942233135177048,0.00867524385000113,0.00786950050023181
AF,,,,,,,,,,,,,,,,0.00095094999904905,,,,,,,,,,,
,0.015079641199803,0.0101598839335788,0.00438543062492386,0.0585194875055015,0.0121235166018253,0.0484779696694254,0.00966294936947111,0.00188153759313615,0.0108445422974783,0.00739199402606807,0.00218760938046902,0.00573785771976163,0.303063833108912,0.24716084623584,0.109983883964545,0.0176333326993667,0.00883269606247966,0.00166903112743053,,0.000269064301050966,,0.0126726789736087,0.00858627819548872,0.001871818143531,,0.000323300970873786,
TD,,,,,,,,,,,,,,,,,,,,,,,,,0.00053846816576204,,
PR,0.00518497394550592,0.0170685913535393,0.0430422706785236,0.00713157122597682,0.0195747387995791,,0.0202922077922078,0.00959584556333258,0.100059695394602,0.011314265025344,0.00218760938046902,0.0436576368121194,0.014180805183147,0.104630991310003,0.0211043321438164,0.104604499895396,0.043122356003905,0.0257030793624301,0.0207458295781114,0.0204825404000452,0.00101617754654093,0.0384992973878227,0.006265664160401,0.0297970013477089,0.00215387266304816,0.00181048724738045,0.00813384251238379
PS,0.00032406087159412,0.0219453317402648,,0.0464570394640325,,0.0191360091852844,,0.0428990742831339,0.00302637492339469,0.0117668356263577,,0.0065486455218179,,0.00406496720926451,0.00575572694831357,0.0038037999961962,,0.0199567720937996,0.0327221249171017,0.0223303951482277,0.0467441671408829,0.0411116672120734,0.0120837719298246,0.0191025732816712,0.0165848195054708,0.00603496503496504,
NZ,0.652503046172193,0.553388115383678,0.748934096723109,0.317577876668786,1.04810981428467,0.607094675405444,0.647099096555618,0.889747121246331,0.720155707379077,0.6596872737147,0.545436646832342,0.603621400973565,0.287775891341256,0.31639898104822,0.615381220981543,0.653314060746686,0.458005206638464,0.517691729950764,0.434268029316238,0.426552906166422,0.747231932363223,0.448231919767464,0.334674185463659,0.618318311994609,0.547626432325321,0.328782221015231,0.544632878651082
CA,4.01270318616649,2.7985662383263,3.19188695334389,2.69509511467553,3.3397440602902,3.23891307467828,2.69776962168267,3.15371415669451,2.72812492906916,3.67964790007241,2.83875131256563,2.51858723887276,3.37700759128076,3.85510650214088,3.99313149917501,3.88023735711976,4.02212821347218,3.05848285070517,2.59909534579217,2.39831242701624,2.74103731403951,2.85096921981174,2.6047410192147,2.59528723045822,1.70506590850349,2.18572204494535,2.30338937556429
PT,0.22886112047287,0.294874545853552,0.36660007309051,0.223591373661304,0.645445202965573,1.19468018944649,0.809175607001694,0.71678031158275,0.511780193839798,0.750599656046343,0.555388081904095,0.496075178450591,0.684450559100755,0.785915340282922,0.551281608533825,0.813630917286369,0.729655466970387,0.64943837102562,0.662473855153298,0.553360078351603,0.509704495569466,0.353294577373963,0.438059732664996,0.483020973719677,0.463526320323942,0.316615746712834,0.392562406969083
TG,,,,,,,,,,,,,,,,,,,,,,,,,,0.000377185597573947,
CD,,,,,,,,,,,,,,,,,,,,,,,,,,0.00226310905922556,
TH,0.00259248697275296,0.0170685913535393,,0.00733532202063671,0.00538305316988426,0.00979012581926039,0.0226869471108602,0.0240083540302551,0.0300476655242073,0.0524228367125272,0.0452627318865943,0.0473061055205082,0.0554840661163476,0.118305541001969,0.0914703963777292,0.280119439319881,0.0528097543117475,0.0626919803054327,0.0907934429574711,0.123211850679926,0.105539793512723,0.07568769369959,0.0786662489557226,0.0690332294474394,0.0949233221331955,0.147597709733632,0.163417681364535
RO,0.0773424416042309,0.0516934480992904,0.0259471311974662,0.0929752066115702,0.13164011842717,0.0981158206955939,0.0471924995294561,0.0960498983969293,0.0676369248927526,0.111585807385952,0.0894471911095555,0.078209600314335,0.224147688464766,0.158240501526621,0.276226929127816,0.178887198311113,0.0992928327367394,0.203615121422015,0.147586681857602,0.196118205446943,0.131112917648972,0.193730389420393,0.24797410192147,0.19322755222372,0.191051951408633,0.251922511145812,0.303994534052366
AL,,,,,0.00428197411240794,,,,,,,,,,,,,,,,0.00116134663848468,,,,,,
AM,,0.0146302211601765,0.00730905104153977,0.0635727908455181,0.0139042795272701,0.0334880160742477,0.0444496988518728,0.0294648904944683,0.0402371927276029,0.0124277244750181,0.0657844767238362,0.00523891641745432,0.0169128856624319,,0.061607574536664,0.00665664999334335,0.0851543686950862,0.0453619293999833,0.0741823252333906,0.0176573624138321,0.00880686529550443,0.0153997189551291,0.0288220551378446,0.0164252021563342,0.0782573016283277,0.052051508362188,0.0379966325858325
TJ,,,,,,,,,,0.00905141202027516,,,,,0.00230229077932543,,,0.00801134941166653,,,,,,,,,
PY,,,,,,,,,,,,,,,,,,,,,,,,,0.00123078530197295,,
VE,0.0509239623570892,0.110893175001829,0.0450724814228286,0.0456826739693873,0.0195485331180112,0.0870992202076257,0.0195537125917561,0.0396064574396026,0.125430011121956,0.0560954471397538,0.0822204235211761,0.0482218244526424,0.0476511913822376,0.0251856335025564,0.0287786347415679,,0.0380619508623495,0.019026954852708,0.0464796707874913,0.0652779975138434,0.040985895455654,0.00876929296040347,0.0560718462823726,0.0374755727762803,0.0315902041871285,0.0249804241066377,0.0234254898611552
CH,1.28596427552952,1.62731949964644,1.0714435375807,1.77267837058047,1.75198561256698,1.70984786872698,1.13103943158291,1.27796568074057,2.18356674308282,2.33752715423606,2.12136856842842,1.58996529217873,2.17848291473957,1.54895846506838,1.58300333832163,1.55802696894197,1.53882606573381,1.67724276057748,1.89747819137178,1.91038535427732,1.55674741890903,1.23383510750929,1.4225208855472,1.34650016846361,1.70556991470664,2.04095548464481,1.67804836387594
RS,0.00648121743188241,0.0185316134695569,0.032542575222317,0.0790583891632843,0.0548501309060657,0.0955319810553509,0.0522527291549031,0.0370555430119666,0.0642889892639081,0.0758809286748733,0.0640553902695135,0.117251970050861,0.0508344554378159,0.140740366027714,0.0978473581213307,0.0706765058293235,0.277326716563619,0.209476758741551,0.260135698131175,0.287362037141673,0.292203885862938,0.33442992165393,0.514647034252297,0.147749536725067,0.34065865426036,0.26811958268269,0.343612893780044
CI,,,,,,,,,,,,,,,0.000319763247764859,,,,,,,,,,,,
EC,,,,,,,,,,,,,,,,,,,0.00276327648069107,0.00565035597242626,0.0030485326396228,0.0137955879805194,0.0060045948203843,0.0017046917115903,0.00410261049366761,0.00301747120193722,
TN,,,0.0114508466317456,,0.00244684234994739,,0.00705815923207228,0.00978399187175435,0.00249676555371451,0.00867426230992035,0.0579716485824291,0.00938639191460566,0.037403547801651,0.0295387617206555,0.0242653773838302,0.00470946575629053,0.00772860397006183,0.0507106734540599,0.0533261346438349,0.0761814894338343,0.0667289244776847,0.0780977497160677,0.0613984962406015,0.068655028638814,0.0654540363573706,0.0586047932649874,0.139733779068349
RU,1.49778083115132,1.67073711930945,1.46300889267877,1.17036529903663,1.77494433433654,3.16246471798306,2.71080368906456,3.06215850079025,2.66647751776108,3.47386404779146,3.35933671683584,3.42799764248761,3.07290751907578,3.23703275460245,3.33939603238556,3.27446318872554,3.10761064106736,2.97977134273554,2.63092829084973,3.03975967152597,3.36060076416551,3.68301603495736,4.08460735171262,4.21578082884097,4.75962781080383,4.26281485504787,5.19101534857617
AR,0.139204106499365,0.033649508668406,0.065885978803752,0.142127732407453,0.169939073625486,0.171499784719897,0.252583286278938,0.138332580717995,0.180972376693828,0.222336169442433,0.219572541127056,0.167403680338783,0.358919267021837,0.154488807790284,0.1959057595641,0.183475151676525,0.30254637162382,0.248061420345489,0.250982025949292,0.154427618939993,0.221563287537599,0.158649252151148,0.134831035923141,0.108070670485175,0.146609158266563,0.086466834136737,0.122768844098485
RW,,,,,,,,,,,,,,,,,,,,,,,0.00939849624060151,,0.0336363832170242,0.000905243623690226,0.00681210805007198
VI,,,,,,,,,,,,,,,,,,,,,0.00254044386635233,0.00128331055458238,,,,,
EE,,,0.00182726276038494,0.0116142598660081,,,0.00156848061358931,0.00483824791149244,0.00302637492339469,,,0.00187104188950252,0.00370782350760104,0.0229703167061119,0.000719465868539197,0.0342341999657658,,,0.0136038226741714,0.0131841639356613,0.00406471018616373,0.0673737704286897,0.0193937134502924,0.0430184467654987,0.00933344102696649,0.0260581166406409,0.0105739977062541
CL,0.224676068752755,0.226141523006023,0.0954238031428919,0.169314880923273,0.124789938584257,0.101839448882935,0.265433841520798,0.255502370738316,0.344256304333023,0.112325534033309,0.149653263913196,0.129143437165746,0.117987627578401,0.170084912648371,0.153964928437128,0.20492972479507,0.0913630816791409,0.13786797963782,0.107084870848708,0.149415564847252,0.0866502723355825,0.240035419353597,0.117488095238095,0.184540304919137,0.193279055742225,0.24260755425804,0.147033991361851
CM,0.00777746091825889,,0.00121817517358996,,,,,,,,,,0.00748069004546963,0.00451663023251612,,,,0.00667612450972211,0.000283413539204517,,0.0070455044305341,0.00153997189551291,0.0106168128654971,,0.00606674851382786,0.00643908841967094,0.0273704887630853
AT,0.558286884608405,0.500692497134915,0.506558655134608,0.563922441195168,0.471044067630723,0.47812754150122,0.394167607754564,0.533384511176338,0.50550196336564,0.77467414916727,0.658660745537277,0.696782432166947,0.591011455223152,0.584441112175029,0.482984152565136,0.794096502405904,0.67628335502766,0.560924643244597,0.618708657132654,0.834958752401401,0.649229737419722,0.48890257752796,0.594465329991646,0.656953335579515,0.78071637804773,0.7462896326974,0.413455015739001
TR,0.249742825292303,0.324303235717247,0.213911560482397,0.343904347400851,0.236935819325161,0.725637468305985,0.483147468473555,0.502562655226914,0.60314592459768,0.532600923244026,0.70088816940847,1.00665560673201,0.65855238764319,0.751930407761377,0.87160316181267,0.915555640084444,0.927619589977221,1.13292497705082,1.09865832298876,0.989652314762497,0.934879278107471,0.975239176885022,1.2781537176274,1.26314858490566,1.21073920909796,1.55859868287053,1.23845928601059
EG,0.269662717444845,0.286001316719904,0.257441832135461,0.456486869773583,0.414495094081088,0.743314356790891,0.500261151891587,0.597952133664484,0.790273963274848,0.493829199855177,0.354392719635982,0.520180742616402,0.477300314189255,0.412906722552438,0.467888799355359,0.707204397192796,0.730426293524244,0.596463323040975,0.70947506249256,0.847491241948243,0.721311275506056,0.974509615199523,0.95109649122807,0.810739555256065,1.09920737486,0.92320365718424,0.972199311876235
AU,1.49629792860291,1.31688815195923,1.92542087952248,1.18705804684826,2.4699650101544,2.46553126345501,2.10363495200452,2.05192594265071,2.18266336790975,1.99564627081825,2.39707297864893,2.04146820632599,1.58350213687723,1.50859605065852,1.94445723494877,1.60538047509462,1.88632443865929,1.39633480764416,1.43285663271379,1.57926696048518,1.48325339403301,1.62278580915898,1.43892857142857,1.64103984164421,1.86173429826829,1.35275533527961,1.71969693272492
CN,1.84294195421668,2.8315573870425,2.42652454622975,2.54645703946403,3.37855097996036,3.64234798832704,3.70405138339921,5.0919394897268,5.44678484690288,5.89846578566256,7.6748993699685,8.0082731221759,7.98911070780399,8.35802424527109,8.92536740723687,10.6295288993705,10.2374308493329,11.5025953434032,12.4438587243015,13.39140015821,14.1580765791399,14.2210244663035,14.3280492898914,15.2207715633423,14.0464805720686,15.9866023943694,18.3472096825358
GA,,,,0.00311196146510832,,,,,,,,,,,,0.00171170999828829,,,,0.00706294496553283,,,,,0.00053846816576204,,
CO,0.00870334171570788,0.00731511058008827,,,0.0161928601140229,,0.00168051477507999,0.00903138405960714,0.00174287173434415,,,0.00208365894654122,,0.00464567939151958,0.00130811941214842,0.00285284999714715,,0.00111268797463073,0.0122069991667659,0.0347363167212868,0.01490393057475,0.0199951875878265,0.0394885129490393,0.0436367082210243,0.03189088481089,0.0580322266730034,0.020961396744833
TT,,,,0.0228209936916231,,0.00950820456393819,,0.00225784601490178,0.0136187212020791,,,0.0152801728842418,0.000975743028316063,,0.00383715129887571,0.00883025542516975,0.00711845102505695,0.00421051489610281,0.0147091332664479,0.012982370889366,,0.00128331055458238,0.00469924812030075,,0.00143591582665633,,
GB,3.79101962512638,4.26402672453732,4.26319892800585,4.36473666193946,7.96444738065526,6.75993876477061,6.93193581780538,6.98360803793181,7.37319835667431,6.00038468501086,7.60658032901645,6.80856126257886,6.07802041254415,5.79476432223447,6.31664172518322,6.33347914566652,5.49239342661894,5.24132521071518,5.30977604706923,5.39290691980261,4.90395089830095,5.0486823615469,5.19028822055138,5.22871041105121,4.02838804169898,4.35204924525313,4.24189258436837
VN,,0.000812789251664188,,,,,,,,,,0.0261945820872716,0.00585445816989638,0.00744169030369822,,0.0190008938929991,0.0314285714285714,0.00262276558457815,0.000309177478871563,0.121294308208084,0.00232269734167954,0.0509657548749735,0.0434095655806182,0.0786689268867925,0.137663263547859,0.0236549211306493,0.11805714843464
CR,0.00259248697275296,0.0292604423203531,0.00487270069435985,0.0220059660619101,0.00856394822481587,0.0382720183705688,0.0117635987201205,,,,,0.00349261094496955,,,0.000959287824718929,,,0.0123091045648001,0.0391109901882429,0.00729837646438392,,,,0.00240662904312668,0.00278209270267942,,
ZA,0.390472610375133,0.284435883055766,0.467981483737361,0.19552716514255,0.51024737576158,0.362945510213845,0.478425559947299,0.479128471438248,0.654152575073201,0.573334540188269,0.399512163108155,0.967062495907097,0.56194797338173,0.600699174359993,0.639908292083957,0.779394815420605,0.646391962251871,0.954679128765752,0.820722022888432,0.82922740799337,0.976790504837005,1.02701495697704,0.93187134502924,0.851065532345014,1.01959162574309,0.774558127956186,0.785444474268563
